date,Axis Bluechip,ICICI Bluechip,Kotak Bluechip,Nippon Large Cap,SBI Bluechip
2019-08-01,4036.5393,46.8464,50.825,34.6488,149.0367
2019-08-02,4037.5492,47.0393,50.7078,34.4649,149.3724
2019-08-05,4040.2626,46.6536,50.1618,34.0276,149.2155
2019-08-06,4040.4543,47.3788,50.8886,34.3933,149.4147
2019-08-07,4043.2485,47.0773,50.5197,33.8466,149.5577
2019-08-08,4046.3973,47.4873,50.8515,34.2803,149.6843
2019-08-09,4047.4181,48.2849,51.3738,34.3629,149.4248
2019-08-13,4049.2676,47.2855,50.1615,33.5822,149.4511
2019-08-14,4049.1588,47.4579,50.8535,33.9639,149.0809
2019-08-16,4051.0235,47.5876,51.1022,34.0542,149.3311
2019-08-19,4053.5466,47.5458,51.0307,34.0837,149.373
2019-08-20,4054.3711,47.4791,50.5713,33.8628,149.4864
2019-08-21,4055.4582,47.2066,49.596,33.3619,149.6765
2019-08-22,4056.0057,46.5543,48.9095,32.7704,149.8404
2019-08-23,4056.744,46.5352,49.2995,33.0437,149.9347
2019-08-26,4059.444,47.5602,50.2516,33.6593,150.2418
2019-08-27,4060.9955,47.7229,51.1777,33.9802,150.2496
2019-08-28,4061.6488,47.6385,51.4026,33.7103,150.1914
2019-08-29,4062.6035,47.3071,50.9588,33.3824,150.0625
2019-08-30,4063.3999,47.6846,51.4804,33.5968,150.1076
2019-09-03,4067.1216,46.866,51.1942,32.9684,150.4088
2019-09-04,4068.5983,46.9908,51.209,33.192,150.4906
2019-09-05,4069.0835,46.9716,51.037,33.3774,150.4076
2019-09-06,4069.7611,47.1805,51.6988,33.6463,150.3414
2019-09-09,4072.1616,47.6889,52.2742,33.9053,150.5778
2019-09-11,4073.3738,47.7491,52.1334,34.1812,150.4797
2019-09-12,4074.3909,47.5026,51.6176,34.1039,150.3828
2019-09-13,4075.4083,47.7489,51.9264,34.4118,150.4937
2019-09-16,4077.8292,47.6812,51.1896,34.1575,150.4476
2019-09-17,4077.6242,46.875,50.1586,33.3565,150.3688
2019-09-18,4078.329,47.0925,50.4635,33.5375,150.6191
2019-09-19,4079.2646,46.5793,49.8359,33.0899,150.6828
2019-09-20,4076.9678,49.5049,52.9228,35.105,150.0993
2019-09-23,4079.1253,51.4523,54.1398,36.5689,150.1778
2019-09-24,4079.35,50.9665,53.8059,36.3133,150.1503
2019-09-25,4080.2472,50.501,53.4671,35.541,150.1731
2019-09-26,4081.9192,50.9655,53.9101,36.0798,150.2039
2019-09-27,4082.6786,50.9252,53.9087,35.8985,150.2231
2019-09-30,4086.2243,50.5655,53.0118,35.6992,150.4539
2019-10-01,4088.1697,50.3569,52.3266,35.232,150.5812
2019-10-03,4089.831,50.0372,52.4047,35.233,150.7936
2019-10-04,4091.1895,49.7632,51.5198,34.7243,150.7287
2019-10-07,4093.774,49.6532,51.5874,34.4231,150.8064
2019-10-09,4095.094,50.1686,52.1201,35.0899,150.861
2019-10-10,4095.9991,49.8371,51.352,34.6615,150.8965
2019-10-11,4097.3811,50.3824,51.7157,34.8641,150.938
2019-10-14,4099.607,50.3561,52.0063,34.9781,151.0676
2019-10-15,4100.5496,50.8906,52.1496,35.1765,151.1294
2019-10-16,4101.6695,51.1431,52.2996,35.2173,151.2289
2019-10-17,4102.4534,51.5637,53.4189,35.6993,151.266
2019-10-18,4103.1342,51.7965,54.3253,35.9705,151.4029
2019-10-22,4105.7837,51.9124,54.9854,35.8852,151.5632
2019-10-23,4106.5247,51.8553,55.7765,35.9625,151.6974
2019-10-24,4107.7561,51.8755,55.3504,35.625,151.7896
2019-10-25,4108.466,51.789,55.3999,35.8285,151.8433
2019-10-29,4111.1441,52.7875,56.3999,36.6798,151.965
2019-10-30,4113.437,52.9263,57.1014,36.9824,152.1072
2019-10-31,4114.4383,53.1953,57.5153,37.2339,152.3324
2019-11-01,4115.088,53.1065,57.082,37.3083,152.4285
2019-11-04,4117.1046,52.9846,57.081,37.4373,152.4901
2019-11-05,4117.7223,52.8708,56.2048,37.2677,152.4692
2019-11-06,4117.083,53.0273,56.2854,37.396,152.4607
2019-11-07,4117.7945,53.1469,56.0601,37.3476,152.4911
2019-11-08,4118.4667,52.6691,55.7464,36.8802,152.3985
2019-11-11,4120.8564,52.7747,56.1837,37.0639,152.4214
2019-11-13,4122.6082,52.7507,56.7102,36.6968,152.5581
2019-11-14,4123.4278,52.9216,56.8178,36.6681,152.6957
2019-11-15,4124.4226,52.8598,56.681,36.9168,152.7979
2019-11-18,4126.3854,52.6458,57.0568,37.1266,152.9316
2019-11-19,4127.0449,52.3017,57.3307,37.4003,152.9853
2019-11-20,4127.8978,52.2197,57.4379,37.5524,153.0708
2019-11-21,4128.5649,51.9749,57.351,37.3604,153.0927
2019-11-22,4129.247,51.8055,56.9015,37.2019,153.1436
2019-11-25,4131.1444,52.4058,57.2265,37.7165,153.296
2019-11-26,4131.7613,52.1819,56.7251,37.5389,153.3485
2019-11-27,4132.7466,52.5541,57.3408,37.7095,153.3903
2019-11-28,4133.5488,52.6551,57.8483,37.8833,153.4934
2019-11-29,4134.6499,52.5202,57.5918,37.6232,153.5381
2019-12-02,4136.7004,52.0831,57.3629,37.5274,153.6046
2019-12-03,4137.4286,52.1391,56.965,37.2069,153.6259
2019-12-04,4138.0105,52.1758,57.0755,37.4698,153.7405
2019-12-05,4137.1591,52.1739,56.7838,37.2128,153.2483
2019-12-06,4137.8932,51.7574,56.2917,36.7408,153.1405
2019-12-09,4140.0144,51.7165,56.171,36.7694,153.1183
2019-12-10,4140.8362,51.3884,55.3357,36.4552,153.0738
2019-12-11,4141.6075,51.6608,55.6148,36.5698,152.9832
2019-12-12,4142.2277,51.9371,56.0762,36.954,152.9682
2019-12-13,4142.7981,52.3885,56.418,37.5064,152.8576
2019-12-16,4144.5725,52.2265,55.9057,37.3559,152.9814
2019-12-17,4145.1513,52.823,56.0988,37.8179,153.0346
2019-12-18,4145.708,53.2201,55.8029,37.7713,153.1337
2019-12-19,4146.3861,53.4483,56.0773,37.848,153.1526
2019-12-20,4146.8586,53.5651,56.0646,37.9728,153.4572
2019-12-23,4148.6422,53.4977,55.9366,37.8912,153.5537
2019-12-24,4149.2295,53.2331,55.7772,37.7657,153.5626
2019-12-26,4150.4387,53.1793,55.9528,37.5389,153.5576
2019-12-27,4151.2058,53.5587,56.3996,38.0682,153.6346
2019-12-30,4152.9985,53.5844,56.5326,38.1381,153.701
2019-12-31,4153.5751,53.2357,56.428,37.9594,153.7054
2020-01-01,4154.2506,53.2623,56.4189,37.9668,153.8193
2020-01-02,4155.3529,53.3612,56.9688,38.4483,153.8742
2020-01-03,4155.873,53.3371,56.778,38.2715,154.0323
2020-01-06,4157.6608,52.3269,55.6976,37.4068,154.0036
2020-01-07,4158.2403,52.6992,56.2173,37.5129,154.0751
2020-01-08,4158.7589,52.7438,56.1255,37.3886,154.127
2020-01-09,4159.2962,53.3485,57.0619,38.064,154.2202
2020-01-10,4159.6197,53.6188,57.0136,38.2168,154.1672
2020-01-13,4161.2805,53.8602,57.4274,38.427,154.2362
2020-01-14,4161.7101,54.1131,58.2117,38.5546,154.1151
2020-01-15,4162.2102,54.0222,58.4506,38.5216,154.1889
2020-01-16,4162.7975,54.3185,58.5949,38.5237,154.2713
2020-01-17,4163.4425,54.4449,58.7012,38.5397,154.3249
2020-01-20,4165.2638,53.8785,58.5722,38.2913,154.4228
2020-01-21,4165.9471,53.5685,58.7161,38.0925,154.4776
2020-01-22,4166.5799,53.3944,58.8953,37.9228,154.5903
2020-01-23,4167.2712,53.6822,59.7082,38.3177,154.6714
2020-01-24,4168.047,54.3219,60.4024,38.5493,154.749
2020-01-27,4169.8989,54.0408,60.6531,38.1205,154.8703
2020-01-28,4170.5021,54.0279,60.5752,37.9095,154.9202
2020-01-29,4171.1131,54.4893,60.8375,38.1615,154.8904
2020-01-30,4171.7595,54.2354,60.105,37.8884,154.9146
2020-01-31,4172.3693,54.3388,59.7157,37.6321,154.9392
2020-02-03,4174.2552,53.9914,58.0425,36.3634,155.2432
2020-02-04,4174.93,54.9917,58.5763,37.2406,155.3587
2020-02-05,4175.5676,55.439,59.1907,37.8623,155.3768
2020-02-06,4178.0239,55.6957,59.0951,38.2093,155.9182
2020-02-07,4178.8921,55.7358,59.6584,38.2086,156.3627
2020-02-10,4181.1499,56.0931,59.5773,37.8178,156.5138
2020-02-11,4182.0429,56.1376,60.0588,38.1614,156.5581
2020-02-12,4182.7922,56.6194,60.1219,38.1116,156.5516
2020-02-13,4184.0904,56.6034,59.8924,38.0694,156.7233
2020-02-14,4184.71,56.1437,58.9999,37.8171,156.828
2020-02-17,4186.7668,55.8525,58.4797,37.4953,157.0124
2020-02-18,4187.2739,55.593,59.0137,37.3789,156.9444
2020-02-19,,56.1832,60.4177,37.7032,
2020-02-20,4188.3871,56.0837,60.7193,37.8452,156.9353
2020-02-24,4190.8455,55.0739,59.7133,37.031,157.1105
2020-02-25,4191.6676,54.8741,59.6428,36.8522,157.0423
2020-02-26,4192.2986,54.4616,58.7661,36.4536,147.7681
2020-02-27,4192.7871,54.3307,57.9347,36.2362,147.6783
2020-02-28,4192.8719,52.8907,55.8033,34.9635,147.542
2020-03-02,4194.6776,52.8009,55.9281,34.5233,147.6198
2020-03-03,4195.0644,53.5505,57.0181,35.0947,147.6457
2020-03-04,4198.9729,53.0825,56.517,34.7438,148.0648
2020-03-05,4200.1656,53.645,57.1614,34.7965,148.039
2020-03-06,4200.6749,53.0987,56.1637,33.8975,148.22
2020-03-09,4202.7078,51.2994,53.6295,32.3964,148.1911
2020-03-11,4202.8702,51.3449,53.3443,32.0067,147.9299
2020-03-12,4199.1631,47.8039,49.2353,29.1242,147.1302
2020-03-13,4195.2449,48.5999,50.2095,30.5589,146.4248
2020-03-16,4195.5139,45.8588,47.316,28.5456,146.3857
2020-03-17,4193.9895,44.891,46.2054,27.9135,145.7796
2020-03-18,4186.9181,42.3458,43.3121,26.7113,145.1779
2020-03-19,4164.2442,41.0376,42.0994,25.8841,143.9765
2020-03-20,4163.0671,42.895,45.0055,26.9588,144.6272
2020-03-23,4152.1616,37.6463,40.4996,23.4673,143.7194
2020-03-24,4144.3512,38.446,40.7455,23.8439,143.8304
2020-03-25,,40.4084,41.754,24.8444,
2020-03-26,4156.2809,42.2508,43.3782,25.7611,144.1796
2020-03-27,4212.5014,42.4778,43.3332,25.6579,147.851
2020-03-30,4218.4355,40.9103,42.9923,24.722,147.6988
2020-03-31,4219.8368,41.7364,44.41,25.7754,148.1709
2020-04-01,,40.2742,43.7147,24.836,
2020-04-03,4223.1814,39.2576,43.6407,24.394,147.8815
2020-04-07,4228.7396,41.8335,46.715,26.1117,147.1769
2020-04-08,4225.2022,41.9653,48.5326,26.2099,146.4112
2020-04-09,4221.4016,43.829,49.7311,27.2096,146.4196
2020-04-13,4222.2748,42.8958,49.7987,27.1091,146.5785
2020-04-15,4223.0994,42.7458,49.9375,27.1964,146.8633
2020-04-16,4224.6042,42.8712,50.6858,27.5178,147.1239
2020-04-17,4235.9524,44.1263,50.8369,28.2597,147.947
2020-04-20,4241.9107,44.0535,50.5395,28.2958,148.7201
2020-04-21,4248.4573,42.8546,49.9428,27.3648,149.0212
2020-04-22,4251.0201,43.6292,49.9446,27.6074,149.0793
2020-04-23,4257.8975,44.2908,50.6232,27.7376,149.5527
2020-04-24,4253.9022,43.3221,50.3992,27.2358,148.6647
2020-04-27,4250.8959,43.9317,51.6601,27.4545,148.6922
2020-04-28,4245.0076,44.4792,51.7687,27.5841,148.5148
2020-04-29,4246.2017,45.1796,51.8212,28.1232,148.549
2020-04-30,4250.8578,46.2403,51.9138,29.0772,148.6556
2020-05-04,4254.1526,43.9775,51.7864,27.499,149.0855
2020-05-05,4257.3671,43.4431,51.7331,27.154,149.4229
2020-05-06,4260.1611,43.866,52.105,27.1651,149.8549
2020-05-07,,43.1938,52.0884,26.8711,
2020-05-08,4264.2386,43.4867,51.8829,26.7445,150.1326
2020-05-11,4265.7032,43.4478,51.8446,26.7118,149.6699
2020-05-12,4271.4274,43.3466,51.5599,26.7675,149.9687
2020-05-13,4270.8111,43.8787,51.6134,27.3614,150.1633
2020-05-14,4271.4229,43.3273,51.8594,26.8248,150.5497
2020-05-15,4275.9992,43.2228,52.0253,26.757,150.5483
2020-05-18,4284.9352,41.8882,50.8905,25.6605,150.7375
2020-05-19,4288.6721,42.3384,51.2438,25.7962,150.8998
2020-05-20,4289.6827,43.1069,51.6204,26.2835,151.0347
2020-05-21,4294.3552,43.2827,52.2025,26.5825,151.1568
2020-05-22,4299.3833,42.8272,52.314,26.2503,151.835
2020-05-26,4306.032,42.6159,52.2757,26.2028,151.9123
2020-05-27,4306.1167,43.1592,52.6368,26.8846,151.8831
2020-05-28,4305.9734,44.0203,52.9098,27.3793,151.8499
2020-05-29,4301.7625,44.6462,53.2197,27.8111,151.8458
2020-06-01,4303.6551,45.6082,53.8411,28.6179,151.7027
2020-06-02,4303.0421,46.2677,54.0996,28.8451,151.5887
2020-06-03,4303.7694,46.5934,54.1472,29.0246,151.7291
2020-06-04,4302.9475,46.2798,54.1289,29.0746,151.7144
2020-06-05,4303.6425,46.7759,55.0839,29.8914,151.7947
2020-06-08,4305.6172,46.7292,55.1066,30.1996,151.7545
2020-06-09,4305.7632,46.218,54.6084,29.7598,151.8323
2020-06-10,4307.0927,46.4633,54.8485,29.7963,151.9285
2020-06-11,4310.1565,45.7706,54.4155,29.0615,152.0797
2020-06-12,4311.2397,46.1403,54.6559,29.2344,152.1202
2020-06-15,4315.1713,45.421,54.2432,28.7242,152.2922
2020-06-16,4317.8417,45.8454,54.8212,28.7353,152.463
2020-06-17,4318.5464,45.7357,55.393,28.7239,152.6873
2020-06-18,4324.4248,46.2021,55.5556,29.3334,152.9942
2020-06-19,4326.3408,46.54,55.7688,29.8342,153.2792
2020-06-22,4325.789,46.9144,57.4547,30.2699,153.438
2020-06-23,4327.428,47.7131,58.2561,30.7012,153.6661
2020-06-24,4327.9788,47.0349,57.1358,30.127,153.6871
2020-06-25,4328.6429,47.0816,57.854,30.1346,153.8658
2020-06-26,4329.9344,47.174,57.5425,30.3769,154.0384
2020-06-29,4329.6449,46.9765,56.9851,29.8369,154.1954
2020-06-30,4330.1984,47.0399,56.3796,29.7608,154.3407
2020-07-01,4332.0976,47.2575,56.3051,30.1676,154.4707
2020-07-02,4333.5809,47.6297,56.5285,30.4217,154.6381
2020-07-03,4336.8755,47.5785,57.1696,30.6066,154.7628
2020-07-06,4339.2371,48.2351,58.113,31.0298,154.9799
2020-07-07,4341.1793,49.0073,57.935,31.0631,155.2208
2020-07-08,4343.2338,48.2897,58.0663,30.9103,155.4959
2020-07-09,4344.087,48.6452,58.298,31.1314,155.6112
2020-07-10,4345.9608,48.3586,58.2981,30.9371,155.929
2020-07-13,4348.2801,48.0225,58.6437,31.0347,156.0307
2020-07-14,4346.9559,47.2694,57.9919,30.5009,155.9369
2020-07-15,4347.4749,47.3582,57.9193,30.3927,156.1332
2020-07-16,4347.9358,47.5782,57.9806,30.7245,156.1683
2020-07-17,4348.386,48.0103,58.54,31.2684,156.2261
2020-07-20,4349.7322,48.7371,59.059,31.5268,156.312
2020-07-21,4350.8257,48.8579,58.7706,31.9174,156.218
2020-07-22,4351.1503,48.5253,58.8762,31.9028,156.1462
2020-07-23,4351.7062,48.8602,59.6438,32.2036,156.2261
2020-07-24,4351.8154,48.2886,59.3358,31.9681,156.2363
2020-07-27,4353.5207,47.9389,59.0559,31.6541,156.1419
2020-07-28,4353.6483,48.6965,59.3323,31.8804,156.0234
2020-07-29,4353.8404,48.6187,60.131,31.7587,156.0698
2020-07-30,4354.5685,48.4634,59.5941,31.3484,156.1385
2020-07-31,4355.1666,48.6272,60.404,31.3942,156.2908
2020-08-03,4356.3316,48.0767,61.0398,31.1644,156.3569
2020-08-04,4357.4592,48.7527,61.2955,31.5038,156.4151
2020-08-05,4358.5009,48.9544,61.3384,31.6211,156.4515
2020-08-06,4359.1377,49.3785,62.1361,31.8681,156.273
2020-08-07,4358.6338,49.7696,62.6111,31.9881,156.1963
2020-08-10,4360.0294,50.3349,63.6204,32.4045,156.1579
2020-08-11,4360.7977,50.333,62.9986,32.6573,156.1703
2020-08-12,4361.3494,50.1173,62.7556,32.8053,156.1023
2020-08-13,4361.8782,50.2208,62.7383,33.1484,156.2204
2020-08-14,4362.347,49.6459,62.6453,32.7296,156.1109
2020-08-17,4363.6971,50.0781,62.7396,32.8813,156.1178
2020-08-18,4365.6229,50.7373,63.2825,33.2615,156.0848
2020-08-19,4366.3028,50.8747,63.9355,33.4298,156.0408
2020-08-20,4367.337,50.7888,64.5637,33.4968,156.1183
2020-08-21,4368.2559,51.046,65.1165,33.7538,155.6426
2020-08-24,4369.1162,51.5292,65.6934,33.9332,155.3393
2020-08-25,4369.0401,51.8047,65.5694,34.0593,155.4841
2020-08-26,4369.8086,51.9163,65.7181,34.2236,155.3989
2020-08-27,4370.2899,51.8177,65.2944,34.3118,155.293
2020-08-28,4370.9404,52.1529,65.1476,34.6885,155.1542
2020-08-31,4372.3045,50.578,62.4756,33.6171,155.7972
2020-09-01,4373.4455,51.2617,63.1221,33.8474,156.4621
2020-09-02,4373.5889,51.5632,64.0911,34.0984,156.5163
2020-09-03,4373.9936,51.7669,64.2449,33.9705,156.7417
2020-09-04,4374.4488,51.1327,63.092,33.208,156.774
2020-09-07,4375.9053,50.997,63.1689,33.2136,156.5535
2020-09-08,4376.2118,50.6846,62.5035,32.8204,156.1916
2020-09-09,4376.598,50.3218,62.2926,32.5343,156.2123
2020-09-10,4376.749,50.6651,63.4366,32.9323,156.1513
2020-09-11,4377.2109,50.7472,63.7702,32.9639,156.1152
2020-09-14,4378.5847,50.833,64.2841,33.136,156.1284
2020-09-15,4379.0681,51.2406,65.1282,33.4069,156.0004
2020-09-16,4379.3179,51.5236,66.0678,33.4909,156.1146
2020-09-17,4379.9396,51.2436,65.84,33.2161,156.1649
2020-09-18,4380.2814,51.1081,66.3189,33.1958,156.2039
2020-09-21,4381.6926,49.8814,64.3706,32.2026,156.2995
2020-09-22,4382.1581,49.5275,63.7533,31.9912,156.3459
2020-09-23,4382.387,49.3347,64.4889,31.6872,156.4026
2020-09-24,4382.6886,48.0502,63.2843,30.6627,156.37
2020-09-25,4383.1713,49.1743,64.4883,31.5077,156.3293
2020-09-28,4384.6086,50.1929,65.6529,32.1213,156.3511
2020-09-29,4385.4487,50.3304,65.6623,31.8695,156.3187
2020-09-30,4386.1231,50.5719,65.6953,31.7045,156.4483
2020-10-01,4386.904,51.2488,65.7441,32.1394,156.6388
2020-10-05,4389.4847,51.3416,66.4188,32.3962,156.763
2020-10-06,4390.6895,51.8471,66.9087,32.6001,156.8394
2020-10-07,4392.2027,51.769,66.6421,32.5833,156.9459
2020-10-08,4393.0146,52.0817,66.806,32.7154,157.086
2020-10-09,4393.6484,52.0684,66.21,33.0317,157.7498
2020-10-12,4395.1137,52.0031,65.9921,32.9711,157.882
2020-10-13,4395.391,51.7895,65.8073,32.9097,158.0762
2020-10-14,4396.2372,52.1671,65.7957,32.938,158.1982
2020-10-15,4396.7317,51.0383,64.5317,32.1632,158.3381
2020-10-16,4397.261,51.5,65.1479,32.5203,158.3327
2020-10-19,4398.6908,51.7939,65.1275,32.9438,158.4601
2020-10-20,4399.2865,51.9759,65.2917,33.0023,158.5896
2020-10-21,4399.7853,51.8558,65.1698,33.2768,158.5983
2020-10-22,4400.195,51.8735,65.4607,33.3529,158.5705
2020-10-23,4400.7309,52.3818,65.8442,33.5848,158.6936
2020-10-26,4402.2426,52.0546,65.0052,32.9727,158.8975
2020-10-27,4402.6028,53.3319,65.2039,33.1139,158.8713
2020-10-28,4403.2058,52.7335,65.1878,32.7227,158.857
2020-10-29,4403.6062,52.8208,65.4769,32.5079,158.8367
2020-10-30,,52.6432,65.9,32.4778,
2020-11-02,4405.1472,52.8932,66.0187,32.7807,158.9295
2020-11-03,4405.5861,53.4532,66.3515,33.1525,158.9366
2020-11-04,4406.2541,54.0352,66.9865,33.3429,158.9374
2020-11-05,4406.7614,54.9099,68.4809,34.062,159.1355
2020-11-06,4407.199,55.3169,68.6093,34.3419,159.2468
2020-11-09,4408.6502,55.9657,68.7861,34.9766,159.2568
2020-11-10,4409.1968,56.2903,68.1961,35.5366,159.229
2020-11-11,4409.8311,56.9431,68.1997,35.9428,159.2531
2020-11-12,4410.5149,56.9553,68.6813,35.7895,159.3624
2020-11-13,4411.2065,57.2281,68.9702,35.9169,159.4146
2020-11-17,4413.0101,58.2212,69.9825,36.5781,159.5333
2020-11-18,4413.7605,58.5899,70.3177,36.8277,159.5898
2020-11-19,4414.744,58.0742,70.0525,36.3504,159.7636
2020-11-20,4415.3233,59.1344,70.1959,36.5221,159.8527
2020-11-23,4416.5255,59.8224,71.0088,36.5889,159.9304
2020-11-24,4416.7467,60.1029,71.9309,36.9157,159.983
2020-11-25,4417.2969,59.1082,71.1447,36.3933,160.1039
2020-11-26,4418.0768,59.7982,71.7821,36.8286,160.2708
2020-11-27,4418.6432,60.2353,72.6231,36.7874,160.2778
2020-12-01,4419.9359,60.5083,74.4241,37.3095,160.2519
2020-12-02,4419.5547,60.3507,75.2548,37.5432,160.1204
2020-12-03,4419.9119,60.7394,75.7648,37.821,160.1281
2020-12-04,4420.5672,61.0214,76.5668,38.245,160.3103
2020-12-07,4421.93,61.1734,77.8069,38.7575,160.3502
2020-12-08,4421.9973,61.3644,77.2836,38.7901,160.3514
2020-12-09,4422.082,61.8566,77.5729,39.0437,160.3147
2020-12-10,4422.6387,61.9425,77.427,38.8646,160.344
2020-12-11,4423.1467,61.9606,77.5891,39.0473,160.2922
2020-12-14,4424.3118,62.2695,78.0139,39.3381,160.3316
2020-12-15,4424.5835,62.6215,78.3565,39.2438,160.3865
2020-12-16,4424.8852,62.9874,78.6263,39.5649,160.3832
2020-12-17,4425.2074,63.309,79.1871,39.6127,160.4015
2020-12-18,4425.6665,63.654,80.1387,39.6981,160.4386
2020-12-21,4426.9505,61.9754,77.0238,38.0794,160.3923
2020-12-22,4427.3621,62.375,78.4177,38.529,160.403
2020-12-23,4427.7459,63.0442,79.6855,39.1941,160.4658
2020-12-24,4428.2037,63.4684,80.2602,39.6489,160.516
2020-12-28,4429.8268,63.9489,81.1267,39.9554,160.6676
2020-12-29,4430.3893,64.0114,81.4013,40.0964,160.7133
2020-12-30,4431.1016,64.5447,81.2929,40.141,160.7819
2020-12-31,4431.6311,64.6805,81.4326,40.1811,160.8071
2021-01-01,4432.2723,64.982,82.3932,40.4005,160.8997
2021-01-04,4433.6173,65.5681,83.323,40.9828,161.0439
2021-01-05,4434.0473,66.3871,84.2546,41.091,161.2313
2021-01-06,4434.2321,65.8741,84.3043,41.0522,161.2295
2021-01-07,4434.4073,65.7504,83.8689,41.2561,161.2821
2021-01-08,4434.766,66.77,85.6288,41.6488,161.3775
2021-01-11,4435.3463,67.1855,85.8252,41.9657,161.1259
2021-01-12,4435.5524,66.9093,85.5099,42.3527,160.9495
2021-01-13,4436.0023,66.0534,85.51,42.6892,160.9046
2021-01-14,4435.8973,66.0755,85.9377,42.7469,160.6885
2021-01-15,4436.2347,65.1807,84.9691,42.3289,160.6112
2021-01-18,4437.2077,63.9697,83.4649,41.7673,160.3776
2021-01-19,4437.2276,65.1644,84.8174,42.3529,160.3918
2021-01-20,4437.6557,65.6415,84.4445,42.6989,160.4846
2021-01-21,4438.1325,65.3636,83.4044,42.3683,160.5205
2021-01-22,4438.5359,65.0458,82.2957,41.7735,160.4748
2021-01-25,4439.8445,64.4204,81.1978,41.3069,160.5232
2021-01-27,4440.4967,63.2001,79.5643,40.5252,160.5509
2021-01-28,4440.9624,62.2646,79.5197,40.3096,160.5833
2021-01-29,4441.4099,61.0128,79.1266,39.9285,160.5977
2021-02-01,4442.5021,63.2909,80.247,41.8157,160.0612
2021-02-02,4442.9783,64.9817,80.7035,42.8596,159.6745
2021-02-03,4443.0069,65.4614,82.0092,43.3242,159.7469
2021-02-04,4443.3787,66.216,82.3549,43.7496,159.7473
2021-02-05,4443.9176,66.3772,82.0774,44.0117,159.5631
2021-02-08,4445.1846,67.1298,83.0765,44.6087,159.6672
2021-02-09,4445.4434,66.9563,83.4124,44.5908,159.5233
2021-02-10,4446.1385,67.59,83.4387,44.5049,159.5324
2021-02-11,4446.5639,68.1178,83.362,44.7129,159.676
2021-02-12,4447.0261,68.1007,83.2503,44.6208,159.745
2021-02-15,4448.4874,69.3997,83.2045,45.1394,159.817
2021-02-16,4449.1908,69.3418,83.0116,45.0736,159.8868
2021-02-17,4449.9012,68.6967,83.0735,45.1552,159.8489
2021-02-18,4450.5729,68.5185,83.0797,45.2545,159.7964
2021-02-19,,67.9212,82.2455,44.6158,
2021-02-22,4451.8057,66.7885,81.5641,43.7422,159.5796
2021-02-23,4452.2577,66.8644,81.801,44.0671,159.4945
2021-02-24,4452.953,67.3751,82.0946,44.9125,159.5155
2021-02-25,4453.3035,67.5493,83.7388,45.4713,159.5286
2021-02-26,4453.6563,65.7906,83.5002,44.1192,151.4836
2021-03-01,4454.8733,66.6336,85.2498,44.6362,151.5474
2021-03-02,4455.2571,67.814,86.9881,45.1308,151.6292
2021-03-03,4455.677,69.1273,87.3625,46.0063,151.6682
2021-03-04,4456.1148,68.9431,88.2736,45.564,151.6971
2021-03-05,4456.5838,68.454,86.7431,44.8532,151.6682
2021-03-08,4457.7421,68.0512,87.5496,45.2591,151.7216
2021-03-09,4458.0172,68.541,87.5484,45.1929,151.7148
2021-03-10,4458.656,68.9064,87.4713,45.4237,151.712
2021-03-12,4459.6068,68.3853,87.2898,44.9961,151.6323
2021-03-15,4460.4413,67.9814,87.2741,44.7914,151.3381
2021-03-16,4461.0828,68.0344,87.8189,44.6818,151.3172
2021-03-17,4461.5584,67.2323,85.7745,43.876,151.3473
2021-03-18,4462.2661,66.2719,85.3837,43.282,151.3901
2021-03-19,4463.914,66.7529,88.3019,43.7629,151.6387
2021-03-22,4465.6383,66.8021,89.3146,43.7908,151.8479
2021-03-23,4466.5438,67.2521,89.6235,43.9431,152.2243
2021-03-24,4468.1462,66.1412,88.0379,43.0084,152.3847
2021-03-25,4468.9404,64.864,86.5314,42.3903,152.4514
2021-03-26,4469.9225,65.7904,87.4733,42.9967,152.5344
2021-03-30,4472.8737,66.5679,89.5502,43.7782,152.6579
2021-03-31,4473.9244,66.3499,89.0426,43.5807,152.7457
2021-04-01,,67.0371,90.4644,44.237,
2021-04-05,4476.1675,66.1132,90.8865,43.5112,153.0069
2021-04-06,4477.6359,66.3985,91.8145,43.5747,153.2101
2021-04-07,4478.1117,67.4155,92.4212,43.9786,153.1454
2021-04-08,4478.0318,67.8958,93.6119,44.0046,153.1697
2021-04-09,4478.2206,67.7033,95.195,43.8531,153.2609
2021-04-12,4479.0713,65.222,91.0016,41.9881,153.3259
2021-04-13,,65.5948,91.6968,42.5952,
2021-04-15,4480.5651,65.7774,91.3154,42.7598,153.2182
2021-04-16,4481.1175,66.3723,92.2092,42.8801,153.1445
2021-04-19,4482.8,65.0908,91.1552,42.0838,153.2788
2021-04-20,4483.5807,65.0174,91.9398,42.0253,153.322
2021-04-22,4485.0802,65.4039,92.9617,42.4038,153.3766
2021-04-23,4485.6071,65.4656,93.2959,42.3659,153.459
2021-04-26,4487.6174,65.8562,93.8119,42.7973,153.6353
2021-04-27,4488.2324,66.5924,95.2842,43.3506,153.7634
2021-04-28,4489.4762,67.9358,95.7304,43.9291,153.8557
2021-04-29,4489.9035,68.0292,94.9422,43.8801,153.8646
2021-04-30,4490.4089,66.9264,94.7152,43.37,153.951
2021-05-03,4492.0127,67.0875,96.3213,43.5025,154.0501
